Time,Amplitude,Frequency
1005115000,16.35951476,77.27089545
1005122500,16.31866705,77.25274091
1005130000,16.27792134,77.2346317
1005137500,16.23727736,77.21656771
1005145000,16.19673486,77.19854883
1005152500,16.1562936,77.18057493
1005160000,16.11595331,77.16264592
1005167500,16.07571375,77.14476167
1005175000,16.03557466,77.12692207
1005182500,15.99553579,77.10912702
1005190000,15.9555969,77.0913764
1005197500,15.91575772,77.0736701
1005205000,15.87601803,77.05600801
1005212500,15.83637755,77.03839002
1005220000,15.79683606,77.02081602
1005227500,15.75739329,77.00328591
1005235000,15.71804901,76.98579956
1005242500,15.67880296,76.96835687
1005250000,15.63965491,76.95095774
1005257500,15.60060461,76.93360205
1005265000,15.56165181,76.91628969
1005272500,15.52279627,76.89902056
1005280000,15.48403774,76.88179455
1005287500,15.445376,76.86461155
1005295000,15.40681078,76.84747146
1005302500,15.36834186,76.83037416
1005310000,15.32996899,76.81331955
1005317500,15.29169194,76.79630753
1005325000,15.25351045,76.77933798
1005332500,15.21542431,76.7624108
1005340000,15.17743325,76.74552589
1005347500,15.13953706,76.72868314
1005355000,15.10173549,76.71188244
1005362500,15.0640283,76.69512369
1005370000,15.02641527,76.67840679
1005377500,14.98889615,76.66173162
1005385000,14.95147071,76.64509809
1005392500,14.91413872,76.6285061
1005400000,14.87689994,76.61195553
1005407500,14.83975414,76.59544629
1005415000,14.80270109,76.57897826
1005422500,14.76574056,76.56255136
1005430000,14.72887231,76.54616547
1005437500,14.69209612,76.5298205
1005445000,14.65541176,76.51351634
1005452500,14.61881899,76.49725288
1005460000,14.58231758,76.48103004
1005467500,14.54590732,76.4648477
1005475000,14.50958797,76.44870577
1005482500,14.47335931,76.43260414
1005490000,14.4372211,76.41654271
1005497500,14.40117313,76.40052139
1005505000,14.36521516,76.38454007
1005512500,14.32934698,76.36859866
1005520000,14.29356835,76.35269704
1005527500,14.25787906,76.33683514
1005535000,14.22227888,76.32101284
1005542500,14.18676759,76.30523004
1005550000,14.15134497,76.28948665
1005557500,14.11601079,76.27378257
1005565000,14.08076484,76.25811771
1005572500,14.04560689,76.24249195
1005580000,14.01053673,76.22690521
1005587500,13.97555414,76.21135739
1005595000,13.94065889,76.1958484
1005602500,13.90585077,76.18037812
1005610000,13.87112956,76.16494647
1005617500,13.83649505,76.14955336
1005625000,13.80194702,76.13419867
1005632500,13.76748524,76.11888233
1005640000,13.73310952,76.10360423
1005647500,13.69881962,76.08836428
1005655000,13.66461535,76.07316238
1005662500,13.63049648,76.05799843
1005670000,13.5964628,76.04287235
1005677500,13.56251409,76.02778404
1005685000,13.52865015,76.0127334
1005692500,13.49487077,75.99772034
1005700000,13.46117573,75.98274477
1005707500,13.42756482,75.96780659
1005715000,13.39403784,75.9529057
1005722500,13.36059456,75.93804203
1005730000,13.32723479,75.92321546
1005737500,13.29395832,75.90842592
1005745000,13.26076493,75.8936733
1005752500,13.22765443,75.87895752
1005760000,13.19462659,75.86427849
1005767500,13.16168122,75.8496361
1005775000,13.12881812,75.83503027
1005782500,13.09603707,75.82046092
1005790000,13.06333786,75.80592794
1005797500,13.03072031,75.79143125
1005805000,12.99818419,75.77697075
1005812500,12.96572932,75.76254636
1005820000,12.93335548,75.74815799
1005827500,12.90106247,75.73380554
1005835000,12.8688501,75.71948893
1005842500,12.83671816,75.70520807
1005850000,12.80466644,75.69096286
1005857500,12.77269476,75.67675323
1005865000,12.7408029,75.66257907
1005872500,12.70899068,75.6484403
1005880000,12.67725788,75.63433684
1005887500,12.64560432,75.62026859
1005895000,12.6140298,75.60623546
1005902500,12.58253411,75.59223738
1005910000,12.55111706,75.57827425
1005917500,12.51977846,75.56434598
1005925000,12.4885181,75.55045249
1005932500,12.4573358,75.53659369
1005940000,12.42623136,75.52276949
1005947500,12.39520458,75.50897981
1005955000,12.36425527,75.49522456
1005962500,12.33338324,75.48150366
1005970000,12.30258829,75.46781702
1005977500,12.27187023,75.45416455
1005985000,12.24122888,75.44054617
1005992500,12.21066402,75.42696179
1006007500,0.0,
1208100000,90.0,110.0
2208100000,90.0,110.0
2208107500,89.77528102,109.9001249
2208115000,89.55112313,109.80049917
2208122500,89.32752493,109.70112219
2208130000,89.10448504,109.60199335
2208137500,88.88200204,109.50311202
2208145000,88.66007456,109.40447758
2208152500,88.43870121,109.30608943
2208160000,88.2178806,109.20794693
2208167500,87.99761135,109.11004949
2208175000,87.77789208,109.01239648
2208182500,87.55872143,108.9149873
2208190000,87.34009802,108.81782134
2208197500,87.12202048,108.72089799
2208205000,86.90448746,108.62421665
2208212500,86.68749759,108.52777671
2208220000,86.47104952,108.43157757
2208227500,86.2551419,108.33561862
2208235000,86.03977336,108.23989927
